neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
2,14,1,180,5,18,106
3,95,2,80,2,15,143
3,120,2,78,1,22,91
2,29,2,75,3,6,365
2,29,2,50,2,31,273
3,179,1,194,1,0,89
4,213,2,35,1,35,86
2,215,1,96,3,22,58
4,151,1,150,5,3,317
2,42,2,45,3,1,189
4,110,2,59,1,24,32
2,14,2,55,5,2,297
2,14,1,89,2,18,209
2,14,2,65,2,14,365
3,131,2,75,1,23,8
2,27,1,90,3,26,138
2,29,2,66,2,8,90
2,92,2,119,1,0,180
3,145,1,225,1,3,179
3,145,1,225,1,0,364
3,120,2,150,3,9,219
3,96,3,100,1,1,212
2,53,2,62,2,1,179
2,29,2,46,2,28,23
2,8,1,119,1,32,276
2,215,1,125,1,11,39
2,152,1,140,3,23,285
3,145,1,179,1,4,179
3,65,1,145,3,7,4
2,191,2,45,1,5,32
4,218,2,90,2,9,180
2,14,1,135,3,18,307
3,210,1,195,2,10,3
4,5,2,65,2,27,59
3,202,3,75,1,1,365
2,14,2,60,6,8,144
2,14,2,59,6,12,54
2,8,1,175,1,27,276
4,218,2,90,2,11,89
2,81,2,110,2,0,66
2,81,2,120,2,0,280
2,52,1,175,2,4,325
2,21,1,100,2,10,24
2,77,2,175,2,3,275
2,86,1,121,5,1,45
2,183,1,200,3,0,1
3,116,1,150,3,10,9
2,29,2,35,1,5,1
2,215,1,90,3,7,3
2,52,1,90,4,24,82
3,104,2,100,3,8,165
4,80,1,100,2,22,103
2,61,2,47,1,9,14
2,29,2,110,3,8,8
2,29,2,33,1,8,64
3,116,1,230,2,9,360
3,65,1,130,1,26,243
2,129,2,100,1,0,365
2,29,1,100,1,3,4
3,120,2,66,2,23,6
2,92,2,95,5,36,101
3,128,2,125,3,13,14
3,207,2,125,3,0,178
2,191,3,45,1,8,332
3,95,1,195,3,3,239
2,215,1,250,1,2,4
3,202,2,93,3,32,28
2,75,2,196,3,5,35
4,105,1,200,5,1,38
3,203,1,99,5,10,29
2,14,2,40,2,8,14
2,14,2,98,1,6,135
3,95,2,85,1,22,232
4,184,2,50,1,29,347
4,4,1,199,1,11,113
2,53,1,70,3,21,2
2,29,2,65,2,31,125
2,52,1,149,3,22,13
3,95,1,125,3,8,119
4,186,1,105,2,2,89
2,191,2,50,1,23,327
4,5,2,44,5,1,188
4,5,2,130,2,5,6
3,74,2,270,5,2,364
3,202,2,175,1,9,365
2,92,2,45,1,13,160
2,14,2,79,2,14,79
2,29,2,70,5,1,53
3,65,1,240,2,2,53
2,14,2,70,2,26,339
3,203,1,199,1,6,62
2,92,1,99,2,26,145
3,62,1,99,5,13,8
1,17,2,100,1,3,319
4,5,1,89,4,15,12
4,182,3,30,4,1,365
4,5,2,49,5,9,318
4,30,2,65,2,13,77
4,78,1,188,2,15,59
2,52,1,110,2,0,107
4,190,1,155,2,2,358
4,60,1,150,1,29,360
3,203,2,85,2,23,79
2,52,2,35,5,1,69
2,52,2,120,1,0,88
3,199,2,90,1,26,297
3,65,1,199,4,4,204
4,69,2,65,2,2,364
2,14,2,51,4,19,189
3,95,1,102,1,17,75
3,202,1,175,2,3,6
3,65,2,100,1,10,90
2,29,2,84,1,8,31
4,5,2,65,1,4,88
4,80,3,40,2,20,230
2,52,1,225,1,27,339
3,202,1,250,1,12,323
2,52,2,55,2,18,251
3,95,1,78,1,27,33
5,56,1,85,2,12,229
4,169,1,65,2,13,73
2,14,3,35,1,13,89
3,145,1,179,1,1,187
2,92,2,119,1,0,179
2,32,1,130,4,9,70
2,92,2,170,1,0,220
3,128,1,244,4,9,56
2,18,1,100,1,3,61
4,5,1,76,1,7,326
2,32,1,78,1,28,223
4,23,2,200,2,0,90
3,128,1,180,3,2,1
2,29,2,65,3,16,74
4,5,1,110,5,1,173
2,92,1,150,6,1,154
2,92,1,181,1,35,37
4,105,2,49,2,23,358
5,181,2,100,2,6,86
4,69,1,179,2,31,239
1,48,2,45,3,19,67
4,5,2,90,2,5,354
4,55,2,95,2,6,12
5,171,1,90,3,19,247
2,26,1,120,3,2,1
4,105,2,45,2,22,138
2,42,2,139,1,1,83
2,29,2,45,2,3,318
2,29,2,36,3,13,329
3,198,2,149,1,32,317
2,14,2,75,2,13,365
3,128,3,65,3,20,169
2,215,2,130,1,13,64
3,95,2,70,2,13,361
2,21,3,38,1,7,365
3,65,1,150,2,8,132
2,75,1,150,2,13,160
4,5,2,69,5,20,37
3,131,2,70,1,15,16
2,183,1,169,3,4,41
5,47,1,200,4,4,320
3,207,3,125,2,13,126
3,128,2,75,4,7,357
3,120,1,165,2,6,83
3,62,2,90,2,3,89
2,52,1,105,2,17,245
4,5,1,74,5,3,52
3,131,1,239,2,9,154
5,28,2,80,1,29,362
2,92,2,119,1,0,365
2,14,2,70,3,19,361
4,151,2,75,1,1,173
3,128,2,75,2,14,305
3,207,2,75,2,17,27
2,215,2,60,2,30,43
2,14,2,68,2,15,365
2,14,2,72,2,15,365
3,207,2,99,2,16,283
2,29,2,70,2,10,14
4,5,1,86,1,6,1
3,95,2,45,5,5,184
2,24,3,100,1,4,365
2,14,1,130,4,3,5
2,215,2,85,2,7,326
4,55,2,170,1,0,157
2,8,2,63,2,5,12
2,29,1,225,2,0,85
2,14,2,65,3,21,148
2,14,2,65,5,30,178
2,152,1,200,2,9,23
2,81,2,60,2,11,113
3,138,2,153,1,25,32
2,29,2,70,3,8,362
3,95,1,125,2,19,37
3,65,2,75,4,5,33
3,96,1,180,4,13,55
3,207,1,120,2,14,365
3,95,1,140,1,5,3
3,74,2,147,1,13,177
3,128,1,220,2,9,283
2,32,1,115,2,9,32
4,23,1,44,1,17,44
4,167,1,150,1,14,2
3,62,1,145,1,30,144
2,14,2,68,3,13,365
2,26,1,150,5,1,35
2,14,2,70,2,21,344
2,215,1,200,2,7,17
4,218,2,50,3,10,44
3,202,2,99,6,18,14
2,215,2,80,4,3,7
2,81,1,128,1,31,13
2,8,2,49,1,26,174
3,95,2,100,1,13,71
2,14,2,65,2,24,310
5,208,2,80,1,29,80
2,14,2,52,2,13,320
2,14,2,62,2,18,338
2,14,2,60,2,10,311
2,14,2,72,1,30,344
4,80,1,90,1,6,83
2,14,2,55,2,20,332
2,14,2,55,2,23,322
2,14,2,55,2,19,359
3,96,1,120,2,9,2
4,51,2,75,1,26,115
2,53,2,31,1,14,210
2,29,2,200,1,0,365
2,92,2,250,5,0,154
2,92,3,119,1,0,180
2,92,3,119,1,0,365
2,160,1,115,2,1,219
3,96,2,225,3,2,30
3,62,1,150,1,11,356
2,14,3,24,1,14,89
2,14,3,32,1,17,87
3,62,1,200,2,8,162
3,95,1,119,2,24,120
3,203,1,200,5,1,4
3,96,1,206,5,10,199
4,5,2,70,1,3,188
3,207,2,38,2,17,73
2,24,1,210,3,0,161
2,14,1,139,1,12,134
3,113,3,39,2,6,352
2,29,2,62,2,7,125
3,65,2,125,1,19,230
1,97,2,45,5,15,123
3,36,1,200,2,1,5
2,8,2,99,3,1,362
3,93,1,200,5,1,89
2,29,1,200,6,1,26
2,215,1,250,3,0,249
3,74,2,60,2,1,18
4,111,1,90,1,19,26
2,53,1,60,2,25,289
2,29,2,85,1,29,82
2,14,2,55,2,26,192
2,81,1,250,2,3,28
2,215,2,85,2,34,74
2,14,2,150,2,5,37
2,29,2,58,1,18,179
2,14,2,110,2,0,280
2,215,2,90,2,2,193
3,203,1,90,5,18,13
2,14,2,55,2,28,167
2,14,2,55,2,35,209
3,202,1,123,4,13,1
3,207,2,45,1,1,66
3,95,2,65,2,18,188
3,128,1,260,2,20,242
3,203,1,260,5,2,145
2,215,2,60,5,1,187
2,160,3,25,2,1,365
2,75,1,81,5,13,8
2,31,2,70,3,2,86
4,190,3,29,5,2,23
3,202,1,160,1,1,71
2,31,2,98,3,0,361
2,53,1,150,3,14,153
2,14,1,211,1,1,38
3,203,2,160,3,3,5
3,179,1,170,2,19,184
2,14,1,200,2,1,6
2,14,2,90,2,3,329
3,131,2,98,1,23,64
2,160,1,150,5,5,3
3,104,2,66,3,1,107
2,14,2,75,4,17,9
3,65,1,150,1,4,5
2,152,1,125,5,2,9
2,14,1,175,2,21,164
2,19,1,85,5,17,305
3,36,1,100,3,3,301
2,86,2,149,1,7,365
2,86,2,139,1,16,363
2,215,1,250,1,1,178
2,20,1,174,2,9,3
2,42,1,150,3,15,19
2,14,2,100,3,6,348
2,75,2,75,1,7,133
3,35,1,189,1,7,2
2,21,2,45,1,8,6
4,118,1,120,1,30,6
3,120,2,125,2,33,191
2,215,1,82,1,15,16
2,52,2,72,4,3,16
2,215,1,200,3,3,35
2,61,1,110,1,20,290
4,182,2,64,3,1,195
5,162,1,140,2,12,340
3,120,2,83,2,3,6
3,96,1,200,2,17,254
3,207,1,125,5,18,1
2,14,2,32,3,0,48
4,218,2,60,5,11,17
2,52,2,89,2,4,88
4,5,2,90,1,7,49
2,92,1,139,3,36,58
2,109,2,42,1,4,88
1,48,2,100,1,2,177
2,160,1,165,2,19,102
3,62,1,95,5,20,56
2,215,1,250,2,23,311
3,128,2,250,4,1,3
2,215,1,200,3,0,5
2,215,1,200,3,29,144
4,106,2,60,2,2,180
2,183,1,93,5,10,2
3,203,2,110,3,5,176
2,14,2,70,5,8,307
4,5,2,80,5,16,29
3,120,2,125,2,28,255
2,215,1,250,2,24,282
3,96,3,100,1,2,363
3,128,2,65,3,3,359
1,1,1,90,5,1,157
3,36,1,170,3,22,128
3,113,3,39,2,1,365
2,14,1,100,3,35,283
4,69,2,180,1,3,88
3,170,1,250,3,2,1
2,215,2,120,2,13,108
3,128,1,189,4,16,323
2,215,2,56,5,1,10
2,53,2,45,3,6,6
2,14,2,65,2,34,175
2,61,2,45,1,8,334
3,95,2,42,5,34,40
4,167,1,115,3,15,10
3,207,1,90,1,15,170
2,29,2,85,3,35,127
3,65,1,229,2,21,70
2,14,2,95,1,36,79
4,78,2,70,2,0,95
3,131,2,80,1,28,8
4,164,2,66,1,24,327
2,21,2,20,1,12,14
2,152,1,108,3,15,8
2,215,1,143,5,2,9
3,96,1,132,2,10,3
5,162,1,109,3,21,121
3,35,1,200,3,10,263
3,96,1,150,4,3,3
3,203,2,70,3,23,87
2,32,1,130,4,5,10
2,14,2,50,1,5,188
2,14,1,79,3,2,157
2,14,2,70,2,11,71
4,164,2,60,2,12,19
2,215,1,200,2,8,5
3,203,2,100,2,15,58
2,53,1,200,1,5,360
2,31,2,68,2,3,365
3,113,3,39,2,2,326
4,60,2,50,1,10,85
3,74,1,160,1,27,302
1,67,2,75,3,1,311
3,95,1,150,1,5,319
4,182,3,34,4,0,365
4,182,2,59,4,2,365
2,75,2,38,1,2,238
2,14,2,45,2,23,50
2,215,1,100,3,2,2
2,29,1,100,1,4,35
1,135,2,60,1,29,304
2,52,1,120,4,3,7
3,128,2,191,2,5,217
4,106,2,125,1,1,253
4,106,2,125,1,2,253
2,14,2,63,2,13,321
2,14,2,70,2,23,293
4,106,2,180,1,0,253
2,29,2,50,4,3,40
3,207,2,40,2,1,51
2,14,1,120,1,36,334
3,138,1,155,5,14,29
2,215,1,200,3,0,111
4,13,1,151,2,33,309
2,215,2,85,3,7,42
2,215,1,150,3,4,69
2,14,2,85,1,1,12
3,192,2,62,1,7,9
3,128,2,139,4,14,28
3,96,2,98,5,8,179
2,215,1,149,6,7,4
2,29,2,75,5,0,250
2,8,2,60,2,9,31
2,81,1,135,5,21,206
2,14,2,60,3,7,58
2,29,1,119,3,6,4
2,42,1,250,3,15,43
3,65,2,250,1,2,180
3,65,1,179,1,20,268
2,61,2,38,2,11,365
2,14,2,43,1,10,2
2,32,1,215,5,0,33
2,61,2,80,1,22,162
3,35,2,180,1,2,158
2,109,1,200,1,24,290
3,62,1,95,3,4,88
4,5,2,97,2,0,249
4,78,2,57,1,13,347
2,14,1,75,3,15,4
4,55,2,45,1,7,29
2,31,2,55,1,7,126
2,160,1,85,3,12,263
2,14,1,185,1,4,3
4,124,2,50,1,4,137
4,51,2,110,1,1,357
3,62,2,125,3,2,238
4,106,1,160,1,3,359
3,203,2,68,1,14,12
2,215,2,65,2,0,6
3,138,1,215,5,0,51
2,29,1,150,3,22,50
1,1,1,55,3,26,349
4,60,2,65,1,22,349
1,135,2,65,1,35,295
3,65,1,175,6,23,232
2,191,1,175,4,12,142
4,221,2,60,1,0,87
3,202,1,265,6,33,95
3,202,3,75,1,0,90
4,105,3,58,2,4,267
2,29,1,135,3,5,17
2,52,1,81,4,19,94
4,80,3,35,3,24,236
3,207,2,90,3,3,82
2,14,1,100,2,8,75
2,53,2,120,2,26,63
3,96,1,150,2,7,14
2,215,2,90,1,1,32
2,14,1,175,2,4,326
3,116,1,175,4,0,179
2,152,1,160,2,5,2
3,62,2,68,3,4,95
2,19,1,49,3,20,164
3,95,1,202,3,8,88
5,195,2,90,1,6,262
4,5,2,60,1,2,249
3,95,2,95,2,31,172
3,120,1,59,1,25,143
3,95,2,95,2,32,163
3,62,2,90,2,9,112
2,14,2,93,3,21,73
2,64,1,75,2,15,179
3,96,2,107,1,22,141
3,65,1,220,4,1,14
4,106,2,50,2,1,311
2,215,1,175,2,6,176
3,74,1,155,3,0,107
3,96,1,219,3,6,6
4,80,2,69,2,1,35
4,5,1,98,3,32,131
3,95,2,85,2,0,10
4,118,1,120,2,2,4
3,93,1,225,2,8,207
3,65,1,158,3,10,323
2,29,2,70,4,1,342
4,105,2,50,2,9,365
3,202,2,90,2,23,17
3,120,1,250,1,24,280
1,206,2,49,1,26,363
1,206,1,130,1,11,363
2,215,2,100,2,21,6
2,61,2,45,5,5,69
3,203,1,175,3,10,13
4,221,2,70,4,34,34
2,14,1,200,2,3,95
4,51,3,30,2,6,365
3,202,1,129,2,8,15
1,185,2,60,3,8,326
2,29,1,110,2,20,284
2,14,1,150,2,7,11
3,65,1,190,3,10,61
2,42,2,64,6,2,250
2,176,1,110,2,16,276
2,129,1,105,3,1,46
3,192,1,212,1,5,272
3,62,2,74,2,32,195
2,52,1,110,2,29,19
3,96,2,129,1,11,177
4,118,3,40,3,1,178
2,14,1,250,2,6,179
2,75,2,120,2,0,83
3,95,2,90,2,32,147
3,170,2,175,4,3,362
3,207,2,55,2,6,169
2,61,1,125,3,2,170
3,93,1,225,3,8,357
3,96,2,249,1,6,87
2,32,1,200,1,0,250
2,92,2,119,1,1,365
3,95,2,45,4,19,10
2,92,2,119,1,2,1
2,52,1,137,2,21,63
3,95,1,75,2,0,2
2,75,1,40,2,2,57
2,176,2,59,6,15,147
3,203,2,84,6,3,6
3,35,2,85,1,23,362
1,134,2,50,6,0,179
2,46,1,130,2,17,9
2,50,1,101,5,2,323
4,85,1,114,3,9,3
4,105,1,105,1,28,113
4,69,2,63,2,2,365
2,18,2,39,2,13,236
3,210,1,165,1,6,215
2,14,1,125,3,10,361
4,106,2,83,2,2,322
2,61,2,110,2,3,176
4,78,2,55,1,29,362
2,29,2,60,1,0,71
2,129,1,88,2,0,89
4,5,1,100,5,2,40
3,65,1,175,3,8,66
2,46,2,200,1,0,89
3,128,2,233,2,0,207
3,128,2,233,2,0,213
3,128,1,276,2,0,173
3,128,1,276,2,0,206
3,128,1,276,2,1,192
2,215,1,162,5,3,5
3,128,2,233,2,0,163
2,59,3,39,5,1,89
3,62,1,140,2,31,272
2,159,1,200,3,1,188
4,55,2,60,1,3,363
4,106,1,100,1,12,161
2,64,1,140,2,27,201
2,29,2,44,1,31,172
3,96,2,199,1,20,359
2,215,1,94,6,4,11
2,31,2,50,1,6,281
3,95,2,215,2,3,91
4,190,2,69,5,4,280
4,105,1,170,2,10,346
2,75,1,120,3,2,31
2,14,1,120,3,11,71
2,109,2,34,2,24,204
2,215,2,135,1,14,355
2,81,1,150,3,16,66
4,167,1,200,3,9,273
3,96,2,145,2,12,37
3,95,1,132,2,18,123
3,62,1,250,1,7,78
4,167,2,75,2,2,52
4,118,2,79,5,1,315
2,14,1,95,2,1,8
2,32,1,147,6,14,14
3,207,2,35,1,34,4
3,96,2,105,1,10,191
2,64,2,90,3,0,180
2,92,2,80,5,1,22
2,92,1,195,3,12,112
3,62,1,98,1,0,25
2,215,1,150,4,2,1
3,95,1,90,6,3,108
3,203,2,50,2,30,6
3,203,2,50,2,31,112
1,112,2,39,4,33,86
3,104,1,200,2,22,283
3,62,2,120,1,20,357
2,14,1,64,2,7,6
2,14,1,200,3,1,11
2,215,2,105,2,2,148
4,80,2,89,2,13,24
3,128,2,100,2,8,6
2,81,2,80,2,14,189
2,14,1,139,1,23,238
3,95,2,75,2,29,2
3,203,2,90,1,35,261
1,154,1,99,2,8,360
4,218,2,45,2,3,47
1,79,1,98,2,30,327
3,207,2,50,2,9,170
3,95,1,75,1,10,361
2,54,1,150,3,3,7
3,128,1,199,3,7,358
4,80,1,175,2,6,168
3,128,1,201,2,33,227
3,93,1,89,2,22,11
2,215,1,210,4,3,4
4,221,1,110,2,27,137
2,64,1,200,2,30,76
2,215,2,65,2,3,89
3,145,1,179,1,1,348
2,29,1,82,3,3,26
3,62,1,180,1,17,334
2,215,1,174,2,27,126
2,14,1,125,3,16,4
4,80,2,100,2,3,161
2,29,2,45,3,4,276
2,81,1,270,3,1,125
4,78,2,75,1,3,75
3,96,1,241,3,8,23
3,203,2,70,2,33,114
3,210,1,200,1,0,87
2,14,2,80,2,23,257
4,72,2,85,1,2,362
1,148,2,60,1,9,310
4,5,2,70,5,3,90
3,95,2,99,1,0,89
2,14,2,40,2,4,363
2,152,1,93,3,2,5
4,186,2,70,2,3,105
2,29,2,50,1,1,66
3,96,2,107,1,19,156
3,93,2,43,5,3,5
2,14,2,75,2,26,21
2,14,2,65,2,17,21
2,14,3,24,1,11,85
2,14,1,135,2,5,45
4,105,2,80,2,5,57
2,215,2,75,1,4,35
2,52,1,129,3,30,81
2,14,1,160,2,33,246
2,29,2,79,3,0,24
2,86,2,53,1,0,317
2,52,1,200,4,2,8
3,65,1,200,2,6,7
4,118,2,85,1,18,363
3,120,2,75,2,24,7
2,75,2,55,2,17,142
3,203,2,90,2,2,43
3,120,2,159,2,29,209
3,74,2,220,1,1,365
3,207,1,199,2,18,171
3,202,1,150,3,11,49
3,128,2,100,3,6,45
3,203,1,150,2,29,11
2,14,1,150,5,3,24
1,155,1,87,2,26,7
4,186,2,70,2,3,186
3,207,2,97,2,0,365
3,128,1,220,2,8,315
2,29,1,170,2,36,191
4,55,1,62,5,3,6
2,215,2,99,2,9,46
2,176,1,180,3,4,156
2,176,1,250,3,4,360
5,195,1,120,3,15,166
3,145,1,179,1,0,179
2,160,1,135,2,29,80
3,95,2,60,4,11,161
3,65,1,175,3,7,110
3,202,1,182,2,28,64
3,95,1,175,3,1,46
2,61,2,35,1,10,83
2,92,1,103,3,3,11
4,72,2,70,1,12,361
4,72,2,50,1,12,363
2,14,1,125,3,20,339
2,215,2,60,2,14,14
3,95,2,70,2,17,27
3,74,2,115,2,4,177
2,54,1,219,3,16,332
3,35,1,250,3,18,51
4,55,2,85,2,2,278
3,104,2,60,1,15,89
2,29,2,59,1,1,148
4,78,2,73,1,5,87
2,14,2,100,1,2,311
4,186,2,59,1,0,365
2,14,2,75,2,6,84
4,186,1,250,3,4,348
2,92,1,150,3,3,42
3,35,1,170,3,6,170
4,78,2,90,3,1,90
4,78,2,66,2,19,312
4,23,1,55,1,11,40
3,210,1,240,4,18,24
3,95,2,68,1,33,19
2,53,1,150,3,9,179
3,202,2,150,5,5,272
4,164,2,60,3,1,89
3,202,2,150,5,5,267
3,202,2,150,5,7,293
3,96,2,179,1,27,327
3,96,2,199,1,25,324
3,202,1,200,5,2,71
2,160,1,100,3,10,25
2,58,1,99,3,1,31
3,95,1,269,1,29,1
3,207,2,109,1,2,270
2,42,1,250,2,30,274
5,56,1,70,3,14,51
2,52,2,85,2,7,27
2,61,2,50,2,32,358
4,78,2,65,1,3,85
2,152,2,120,2,12,89
2,215,2,75,1,0,43
2,75,2,95,2,3,180
3,120,1,195,3,14,158
3,131,1,100,1,24,1
4,221,1,136,2,17,348
2,42,1,250,2,16,78
2,52,1,99,4,5,23
4,78,2,55,1,7,85
3,96,2,129,1,18,140
2,52,2,99,2,2,78
4,78,2,82,1,2,85
4,221,1,125,3,14,42
4,167,2,150,1,14,89
2,14,1,151,1,1,179
2,52,2,99,2,1,84
2,42,1,98,1,32,257
2,29,2,50,2,19,5
2,215,1,149,2,20,263
3,120,2,80,1,6,151
3,210,1,170,2,9,19
3,65,1,120,1,5,191
4,5,1,70,1,1,2
3,96,2,209,2,11,73
4,78,2,72,1,8,74
3,95,1,125,2,12,7
3,96,1,250,6,0,87
3,74,1,114,1,6,11
2,14,1,118,2,6,67
2,24,3,50,1,0,365
1,1,1,75,1,7,1
2,27,1,130,2,20,139
2,215,2,90,3,10,77
2,14,2,80,2,16,3
1,73,3,50,1,8,241
2,14,2,55,2,23,323
2,92,2,85,1,14,137
3,95,2,109,1,1,41
2,29,2,70,3,8,67
3,35,1,250,3,4,49
2,81,1,80,3,2,107
4,57,1,178,5,14,143
3,96,1,269,4,6,43
1,39,2,75,3,19,109
2,61,1,200,1,0,87
3,207,2,40,3,23,129
3,96,2,130,2,5,78
2,14,1,120,3,22,16
3,128,1,162,1,0,51
3,35,2,66,5,0,5
3,35,2,85,3,15,1
3,76,1,225,5,4,1
3,95,2,70,4,8,102
2,191,2,75,1,1,365
2,215,1,195,2,5,7
2,29,2,40,5,1,250
2,14,1,150,3,15,77
2,29,2,85,1,4,1
2,75,2,150,3,2,364
3,199,2,62,1,7,58
2,14,2,50,1,13,264
2,42,2,241,1,2,139
2,75,1,125,2,3,1
1,156,2,145,1,7,360
3,36,2,275,2,6,85
3,207,2,50,1,4,71
2,92,1,195,1,0,12
3,207,2,50,1,3,180
2,61,2,69,1,18,175
3,207,1,120,5,1,231
3,202,1,140,5,24,48
3,95,2,46,1,1,179
2,215,1,200,3,0,28
3,62,2,100,1,13,270
4,78,2,49,1,19,48
3,202,1,189,2,3,29
3,96,2,199,1,21,133
3,96,2,199,1,24,155
3,96,2,179,1,10,175
3,96,2,179,1,24,165
2,14,2,75,1,29,84
3,120,2,95,2,5,165
4,182,1,72,2,26,317
3,120,2,75,5,14,217
2,75,2,65,3,15,208
2,81,2,112,5,2,12
2,14,1,175,1,16,9
3,65,1,125,2,1,365
3,65,1,139,2,2,365
3,203,1,135,2,2,1
2,14,1,175,5,1,84
2,215,2,110,1,13,6
3,116,2,130,3,17,84
4,105,3,35,2,1,310
3,96,1,185,4,23,230
4,55,2,50,2,0,171
4,78,1,59,1,32,24
3,35,2,150,1,4,1
3,62,1,220,5,0,205
2,183,1,130,4,2,179
2,29,1,200,3,1,5
2,8,1,90,3,19,52
4,164,1,250,2,1,365
5,187,1,86,5,1,43
3,65,1,100,2,11,102
2,29,1,179,1,5,365
2,215,1,220,2,6,16
4,5,2,89,3,2,208
2,90,2,40,1,1,335
3,74,2,105,2,3,8
3,95,2,127,1,0,89
3,96,2,107,1,25,169
3,96,2,199,1,7,166
2,183,1,125,1,27,18
3,128,1,182,3,16,301
3,128,1,227,3,16,321
3,65,2,115,2,6,23
1,1,2,60,2,1,363
3,128,1,135,4,9,314
1,37,2,65,3,2,89
3,202,2,100,4,28,40
3,62,2,99,2,12,176
3,128,1,250,1,1,64
3,35,1,175,1,24,365
3,202,3,49,2,17,39
2,14,2,65,2,18,343
3,95,2,44,1,15,45
2,14,2,65,2,9,311
2,14,2,65,2,13,321
3,128,1,246,3,1,365
4,100,1,130,1,0,285
3,95,2,69,3,11,167
2,29,1,175,5,20,12
2,61,2,38,2,9,357
2,14,2,40,2,6,363
2,14,2,40,2,11,317
2,14,2,55,2,5,326
2,14,2,40,2,7,353
2,14,2,45,2,5,362
2,14,2,50,3,3,333
2,29,1,99,2,12,46
3,128,1,200,4,8,363
2,160,2,70,1,19,199
3,96,2,200,2,13,224
2,160,2,74,1,20,125
2,160,2,70,1,12,119
2,160,2,70,1,7,158
3,202,1,150,1,4,49
3,95,2,82,1,6,180
2,109,2,56,3,1,47
2,58,2,249,1,20,39
2,52,1,149,3,31,224
4,105,2,100,2,16,134
3,76,1,210,2,6,9
4,100,1,207,1,13,346
4,60,1,99,1,14,138
4,78,2,45,1,33,80
2,52,2,80,2,11,28
3,203,3,139,3,0,88
2,14,3,35,1,11,89
2,64,2,50,1,20,62
2,64,2,40,1,9,64
2,14,2,89,1,3,48
3,93,1,258,2,4,10
3,120,1,250,5,1,87
3,104,2,65,4,1,13
2,29,2,40,1,24,20
2,61,2,50,4,12,62
3,35,1,139,1,20,355
3,104,2,65,5,2,365
2,61,1,91,2,13,305
2,32,1,100,4,2,35
3,96,2,109,2,7,10
3,104,2,50,3,0,96
4,167,2,45,2,8,2
3,95,1,70,1,1,6
3,210,2,80,4,10,26
3,95,2,100,1,8,253
3,65,1,160,1,4,41
5,144,1,119,2,17,175
2,42,2,41,1,1,52
2,215,2,70,4,13,280
3,203,1,75,1,16,5
2,52,2,48,1,21,252
3,36,2,100,3,1,88
2,29,2,35,2,34,112
2,129,3,50,1,0,85
3,95,2,85,3,0,6
3,65,2,195,1,12,85
3,203,1,225,3,15,25
2,14,1,125,1,9,192
3,95,1,200,1,7,158
3,96,1,265,1,18,46
3,207,1,150,6,1,258
4,55,2,60,3,6,43
2,215,2,150,1,4,89
2,129,2,54,2,3,64
2,81,2,119,2,28,3
3,96,2,90,4,26,278
2,215,2,80,1,33,151
4,5,2,89,2,15,13
3,202,1,275,4,5,77
3,96,1,180,3,20,79
2,29,1,100,2,1,5
3,95,1,115,3,18,255
2,215,2,120,2,11,117
4,117,3,32,3,1,88
1,67,2,80,1,0,365
2,160,1,100,3,2,324
2,26,1,125,2,7,47
3,76,1,210,1,2,359
1,214,1,120,2,13,97
4,167,2,56,5,14,35
3,96,2,110,1,21,256
2,183,1,155,3,9,5
4,167,1,120,3,16,60
3,120,1,125,3,18,20
2,183,1,134,5,5,13
2,29,2,50,2,13,11
3,202,2,95,5,10,5
1,1,2,35,2,21,252
3,113,1,180,1,5,90
2,29,1,190,2,0,11
3,210,1,200,1,0,158
2,160,1,150,3,26,241
3,203,2,88,1,4,7
2,160,1,79,5,2,8
3,95,2,70,6,1,13
2,215,1,140,3,7,3
4,69,2,40,2,12,5
2,61,2,45,2,1,296
2,215,2,50,3,6,38
3,87,2,150,2,10,36
2,215,1,225,2,0,45
3,203,1,175,2,17,27
2,58,2,119,1,1,365
3,65,1,189,1,13,338
4,164,2,45,2,11,6
2,159,1,140,5,2,25
3,96,2,180,4,12,172
3,120,1,214,3,20,279
2,14,2,65,2,24,330
2,215,1,195,2,14,28
2,109,2,36,2,18,189
2,52,2,80,1,0,359
4,72,2,60,1,1,90
3,95,1,119,2,15,12
3,36,2,95,2,5,2
3,95,1,150,2,15,9
2,32,1,250,2,26,266
2,14,1,140,2,0,112
4,184,1,150,1,4,162
4,167,2,45,3,3,179
2,75,1,90,3,7,5
3,128,2,90,2,13,24
2,61,2,75,1,0,364
2,191,1,250,2,29,121
3,87,3,69,2,9,62
2,215,2,90,1,0,364
3,128,1,200,3,3,85
3,128,1,240,2,11,258
3,95,2,160,2,2,180
3,202,1,70,2,16,4
2,21,2,65,1,7,351
2,46,1,100,1,11,81
2,14,2,60,2,13,311
2,29,2,51,1,33,19
3,96,1,150,1,1,5
2,14,2,55,5,4,360
2,14,1,115,3,22,44
3,96,1,243,2,14,93
2,29,2,65,1,5,363
2,29,2,55,1,10,365
3,65,2,115,1,20,67
3,95,2,30,1,3,8
4,118,1,250,6,4,105
2,75,1,120,4,19,8
3,207,1,140,1,22,334
2,14,2,50,3,10,235
2,29,2,50,1,1,333
2,215,2,90,2,27,56
2,29,2,35,2,7,35
2,215,2,50,5,4,12
3,96,1,150,2,4,1
2,14,3,30,2,14,224
3,65,2,130,2,0,177
